label,seed,model,n_train,method,std,sigma_rob_zero,sigma_rob_center,mae,mean_bias,median_bias,r2,n_test,train_r2
logg,2,lgbm_pixels,30000,savgol,1.0798626907749589,1.0528404977476342,1.0540158202570231,0.8634783754169195,-0.11876897293915445,-0.14752741599411845,0.12522616696224098,5000,0.9715531569684015
logg,2,lgbm_pixels,30000,noisy,1.1544089810272775,1.2778665056565868,1.2671537641280963,0.964654022006818,-0.1792890371075825,-0.20065255713116814,-0.011596160625396035,5000,0.9715531569684015
teff,1,lgbm_pixels,1000,clean,60.7481312521628,31.203083909788816,30.761110144192084,37.12756293575718,3.257651331034958,3.849549814613056,0.9939112839023353,5000,0.9999650626285177
teff,1,lgbm_pixels,1000,bsn,87.16843236433046,60.42353747343697,60.212081236006895,60.88097697006399,5.700477992918302,5.2657077054141155,0.9874459281561031,5000,0.9999650626285177
teff,1,lgbm_pixels,1000,boxcar,248.0742218109253,194.87099437866667,192.2599556307028,183.7964944780524,-16.38875834779271,19.556582117042126,0.8983125454744016,5000,0.9999650626285177
teff,1,lgbm_pixels,1000,savgol,250.0152802251983,201.31323148468272,198.41000409319162,186.39340690536372,-17.53314203481507,17.495875979491302,0.8966580883310467,5000,0.9999650626285177
teff,1,lgbm_pixels,1000,noisy,380.033166834037,347.4114391710351,338.3430514132234,296.68453658013146,-35.89966505214488,27.431002477194397,0.7602746102811777,5000,0.9999650626285177
teff,1,lgbm_pixels,3000,clean,45.22849818773081,18.97790601558429,18.898731759935856,25.265945405716597,-0.11737304795019099,0.7191797487485019,0.9966345741150541,5000,0.9999685143488184
teff,1,lgbm_pixels,3000,bsn,79.0998972451592,49.151740542662814,49.44036128950133,53.68130723986717,3.2503866924279157,2.5823526729843707,0.9896890821458596,5000,0.9999685143488184
teff,1,lgbm_pixels,3000,boxcar,234.69536440461775,185.52848434664895,182.6674714975838,171.60832420350937,-18.090988104187044,13.48261514875253,0.9088420321496784,5000,0.9999685143488184
teff,1,lgbm_pixels,3000,savgol,236.70453479901937,184.91002270714463,182.98762599112297,173.30077236612007,-20.073895208810676,12.087244238105995,0.9071593443335128,5000,0.9999685143488184
teff,1,lgbm_pixels,3000,noisy,358.8596166576378,325.4656845640507,315.9076816519681,277.7075942752099,-34.833044250558316,29.555529578157802,0.7861375059892637,5000,0.9999685143488184
teff,1,lgbm_pixels,10000,clean,30.301099928849794,12.747441320966969,12.713769540256852,17.588534399552174,-0.3303249059466784,0.6820862208205654,0.998489289778449,5000,0.9998529332891786
teff,1,lgbm_pixels,10000,bsn,73.57191104309615,43.171472350951596,43.34945888217672,49.258545986249445,2.803389545147856,2.142023486675498,0.9910820106507933,5000,0.9998529332891786
teff,1,lgbm_pixels,10000,boxcar,221.21913078819665,169.88116395077083,165.76272180994272,159.65075625832478,-8.989210543487442,19.38734608342793,0.9193555197811161,5000,0.9998529332891786
teff,1,lgbm_pixels,10000,savgol,224.87890934043133,173.58625791111777,170.28500199866977,163.0149219722209,-9.010948127094432,20.349862431804695,0.916668926238302,5000,0.9998529332891786
teff,1,lgbm_pixels,10000,noisy,334.201557785703,296.12745272131065,279.708574517127,256.5015187910743,-28.532430430220657,33.616862428436434,0.8149096616329445,5000,0.9998529332891786
teff,1,lgbm_pixels,30000,clean,23.22203956557293,10.717413090843108,10.709103038894224,14.042463523077139,-0.26303283007066003,0.5805645029013249,0.999112702601329,5000,0.999714901404604
teff,1,lgbm_pixels,30000,bsn,72.05721852825393,43.733015200048605,43.40874197559275,48.38247764792986,2.6878502085214406,2.0370908965251147,0.9914459532174978,5000,0.999714901404604
teff,1,lgbm_pixels,30000,boxcar,211.84438963060998,164.60149622020015,160.95056386424193,154.02559396298057,-3.145365651929873,22.487115151010585,0.9261513714302806,5000,0.999714901404604
teff,1,lgbm_pixels,30000,savgol,214.69084067979367,166.5077604886433,164.6865159122544,156.30954871682943,-4.0413457874413155,23.51833348263108,0.9241433486620835,5000,0.999714901404604
teff,1,lgbm_pixels,30000,noisy,323.6313903804809,283.47728206358414,263.2806906796432,248.24396891033575,-18.200114954032,43.3295226223197,0.8271436292077841,5000,0.999714901404604
logg,0,lgbm_pixels,1000,clean,0.6903302995114852,0.6595493519249099,0.6577102521753457,0.5423816357138428,0.012720879569307932,0.014778260437526392,0.6433394288777259,5000,0.9992874274646188
logg,0,lgbm_pixels,1000,bsn,0.9485770335001809,1.0112451021908033,1.009401709945687,0.7738740069865876,0.009488140659868603,0.02022254027994852,0.3267405713115812,5000,0.9992874274646188
logg,0,lgbm_pixels,1000,boxcar,1.086019311371978,1.2023754000890097,1.197988887064665,0.8964514352524074,-0.057242475646643115,-0.08488663389935902,0.11514163879294592,5000,0.9992874274646188
logg,0,lgbm_pixels,1000,savgol,1.0918421529181244,1.2113286363061833,1.2098466943660307,0.9020830207791347,-0.05544038012409305,-0.07186836389546725,0.10580590618026531,5000,0.9992874274646188
logg,0,lgbm_pixels,1000,noisy,1.1483892044158945,1.337000040897337,1.3395821018149365,0.9646052883433457,-0.05444243989071351,-0.05527462387557747,0.011112329559711753,5000,0.9992874274646188
logg,0,lgbm_pixels,3000,clean,0.4705110365766656,0.37699305510461945,0.3790407258379179,0.34664761610059047,0.01775407927941889,0.005177699195562102,0.8341363058922097,5000,0.9976602070589589
logg,0,lgbm_pixels,3000,bsn,0.8842657919337343,0.8647430806094764,0.865780286791184,0.7035120923052776,0.029358618343970824,0.0514004969197539,0.41435033553660494,5000,0.9976602070589589
logg,0,lgbm_pixels,3000,boxcar,1.0848136135973634,1.1545785657466834,1.123541418911579,0.8921440445213237,-0.16485286788644188,-0.19486018448929343,0.0992190251504611,5000,0.9976602070589589
logg,0,lgbm_pixels,3000,savgol,1.0859175484483892,1.1532481117895468,1.117581492441962,0.8915460753047176,-0.16904772144073132,-0.1966343080169941,0.09637825884150641,5000,0.9976602070589589
logg,0,lgbm_pixels,3000,noisy,1.1500109832939907,1.3351487228292407,1.2960317406215613,0.9712320658224874,-0.1962094665240688,-0.22597903580450696,-0.01826163583283269,5000,0.9976602070589589
logg,0,lgbm_pixels,10000,clean,0.3400133254923512,0.25859665803022464,0.25732938737383704,0.2420493859710028,0.0005759556254707018,-0.005752729047765581,0.9135058159525152,5000,0.9845267164056968
logg,0,lgbm_pixels,10000,bsn,0.855456955163797,0.7989524978911418,0.8003109344101303,0.6683292699079201,0.011382103608591244,0.03435128146961386,0.4523955305123817,5000,0.9845267164056968
logg,0,lgbm_pixels,10000,boxcar,1.0728884268339023,1.1192641558063074,1.1001834005979998,0.8723816086753515,-0.13258310212753896,-0.1632271094263844,0.12565086845284534,5000,0.9845267164056968
logg,0,lgbm_pixels,10000,savgol,1.0765524366113486,1.1105953508873907,1.0717611618433303,0.8733651383726027,-0.1390770889461757,-0.17334287380333435,0.11843881966620651,5000,0.9845267164056968
logg,0,lgbm_pixels,10000,noisy,1.141037523098733,1.302132155591814,1.270991035257924,0.9594531263321745,-0.17153900150132123,-0.20633172258175136,0.003907175777982608,5000,0.9845267164056968
